"npo.id","npo.name","email","tel"
"npo0581","財團法人漢光教育基金會","hg@hanguang.org.tw","(02)25702153"
"npo2555","財團法人漢慈公益基金會","admin@hfoundation.org.tw","03-5281482"
"npo1314","財團法人濟興長青基金會","gs.s1688@msa.hinet.net","(07)5518235"
"npo0285","財團法人犯罪被害人保護協會","cvpa0103@mail.moj.gov.tw","02-29210850"
"npo1338","財團法人犯罪被害人保護協會台灣高雄分會","cvpa1503@mail.moj.gov.tw","07-2516116"
"npo1324","財團法人犯罪被害人保護協會臺灣基隆分會","cvpa0204@mail.moj.gov.tw","246511712338"
"npo1582","財團法人犯罪被害人保護協會臺灣澎湖分會","cvpa2003@mail.moj.gov.tw","06-9214547227"
"npo0381","財團法人犯罪被害人保護協會臺灣臺中分會","cvpa09@mail.moj.gov.tw","(04)22247765"
"npo2558","財團法人王民寧先生紀念基金會","yenjen@ccpc.com.tw","02-23124200220"
"npo0596","財團法人王詹樣社會福利慈善基金會","wangjy@fpg.com.tw","02-27122211"
"npo1941","財團法人理周教育基金會","service@moneyedu.org.tw","02-77258588"
"npo2279","財團法人瑪利亞社會福利基金會","service@maria.org.tw","04-2371670116"
"npo1502","財團法人環宇國際文化教育基金會","icef.taiwan@icef.org.tw","(02)23699907"
"npo2626","財團法人生命教育基金會","life99_life99@yahoo.com.tw","02-29055718"
"npo1354","財團法人生命連線基金會","lalaco@lifeline.net.tw","02-771818181371"
"npo2628","財團法人生活品質文教基金會","qualitylife68@gmail.com","02-27014377"
"npo1569","財團法人癌症希望基金會","elaine@ecancer.org.tw","(02)3322628668"
"npo2311","財團法人癌症關懷基金會","Cancer.caring@yahoo.com.tw","02-27752529"
"npo2519","財團法人盛寶全人社會福利基金會","jessie@sanpole.org.tw","02-27252377"
"npo2538","財團法人社會福利基金會","careus@ms2.hinet.net","(07)7266096"
"npo1648","財團法人神腦科技文教基金會","foundation@senao.com.tw","(02)22183588#1561"
"npo1467","財團法人福榮融合教育推廣基金會","smw@mail.nhctc.edu.tw",""
"npo1632","財團法人私立天主教華光智能發展中心","fchang@huakuang.org.tw","03-5874690204"
"npo1383","財團法人私立廣恩老人養護中心","guannen@ms14.hinet.net","(02)22173517"
"npo2054","財團法人私立弘化同心共濟會附設桃園縣私立弘化懷幼院","honghua337@gmail.com","03-3837591"
"npo0088","財團法人立信社會福利慈善事業基金會","rising.foundation@gmail.com","(02)28624835"
"npo0122","財團法人第三部門教育基金會","thirdsector2012@gmail.com","29387402"
"npo2111","財團法人精神健康基金會","mhf.taiwan@gmail.com","02-2327-993815"
"npo0601","財團法人綠色和平基金會","flo@greenapeace.org","02-2321-5006205"
"npo2145","財團法人維他露社會福利慈善事業基金會","jaywin@vitalon.com.tw","04-23590808505"
"npo0849","財團法人羅慧夫顱顏基金會","ncf@nncf.org","(02)27190408227"
"npo1730","財團法人老五老基金會","ofo@ofo.org.tw","04-22463927"
"npo0094","財團法人耕心蓮苑教育基金會","amtbgx@amtb-gx.org.tw","02-2975-3454"
"npo1487","財團法人耕莘文教基金會","tcfroc@ms11.hinet.net","02-23655615315"
"npo2322","財團法人聖仁慈善救濟基金會","san999.zn@msa.hinet.net","25111473"
"npo0797","財團法人聖功社會福利慈善基金會","skf802@gmail.com","07-223-3787"
"npo0302","財團法人聖島社會福利慈善基金會","coco.shu@saint-island-charity.org","(02)27751823301"
"npo2078","財團法人聯新文教基金會","chenyijung@landseed.com.tw","(03)4910011"
"npo2301","財團法人育合春教育基金會","pingdongkid@gmail.com","08.736-2972"
"npo1433","財團法人育成社會福利基金會","yc.cy@msa.hinet.net","(02)27062686312"
"npo2385","財團法人育田社會福利慈善基金會","service@mercyland.org.tw","03-3285188"
"npo2312","財團法人腦血管疾病防治基金會","neurokao@ntu.edu.tw","02-87720762"
"npo1888","財團法人自然環境保護基金會","nepf001@gmail.com","03-9566729"
"npo0776","財團法人至善社會福利基金會","zhishan@zhi-shan.org","02-23889118524"
"npo0782","財團法人臺中市私立信望愛智能發展中心","fhl.center@msa.hinet.net","04-25356240"
"npo2473","財團法人臺中市私立精神衛生社福基金會","tcmhf105@outlook.com","04-25256465"
"npo0252","財團法人臺中市私立肯納自閉症社會福利基金會","kanner@kanner-taichung.org.tw","04-22206286"
"npo1758","財團法人臺中市私立衡山社會福利基金會","cynnlin@gmail.com","04-22381621"
"npo2505","財團法人臺北市志玲姊姊慈善基金會","chilingjj@chilingjj.org","02-23660790"
"npo0544","財團法人臺北市會展產業發展基金會","yenyu1109@gmail.com","218288867660"
"npo2052","財團法人臺北市林芳瑾社會福利慈善事業基金會","foundation@fangjin.org","(02)27919602"
"npo2011","財團法人臺北市歐旻慈善基金會","ying@omexey.com.tw","2719-3055863"
"npo1464","財團法人臺北市無子西瓜社會福利基金會","mail@nokids.org.tw","02-28414080"
"npo0892","財團法人臺北市自由空間教育基金會","dedo@ud.org.tw","02-27049638"
"npo1928","財團法人臺北市華書慈善基金會","service@hwashu.org.tw","02-2778-5229"
"npo0576","財團法人臺北市阿瑪社會福利慈善事業基金會","amahfoundation@gmail.com","02-23212663"
"npo0165","財團法人臺北市雍展社會福利慈善基金會","yz09888@yongzhan.org.tw","02-23820799"
"npo0992","財團法人臺北縣私立秀旺社會福利慈善事業基金會","shiowwang2006@gmail.com","02-23696581"
"npo2161","財團法人臺北縣私立錦里社會福利慈善事業基金會","jinlicharity@gmail.com","0912586368"
"npo0708","財團法人臺南市私立佛教觀音村社會福利慈善事業基金會","m14688640@yahoo.com.tw","06-5912012"
"npo1077","財團法人臺南市私立天主教美善社會福利基金會","tobias.tainan@gmail.com","06-2223078"
"npo0033","財團法人臺南市私立聖功社會福利慈善事業基金會","shenggong23@yahoo.com.tw","06-259108116"
"npo0762","財團法人臺南市私立靜觀社會福利慈善事業基金會","1by1care@gmail.com","06-3306660"
"npo1153","財團法人臺灣基督教門諾會醫院","daniel@mch.org.tw","03-8241200"
"npo1085","財團法人臺灣更生保護會南投分會","after-care540@mail.moj.gov.tw","049-22435702056"
"npo0990","財團法人臺灣更生保護會嘉義分會","after-care600@mail.moj.gov.tw","05-2778610"
"npo1250","財團法人臺灣更生保護會澎湖分會","After-care880@mail.moj.gov.tw","06-9219043222"
"npo0328","財團法人臺灣更生保護會雲林分會","after-care632@mail.moj.gov.tw","056320041"
"npo1388","財團法人良顯堂社會福利基金會","lstpuli@gmail.com","049-2911811"
"npo1509","財團法人花蓮縣私立博愛居安廬老人安養中心","boaisn@ms67.hinet.net","03-8529789"
"npo1103","財團法人花蓮縣私立吉豐老人養護所","Ji_feng666@yahoo.com.tw","03-8663822106"
"npo1446","財團法人苗栗縣私立協和社會福利慈善事業基金會","concord-charity@umail.hinet.net","037-59171019"
"npo2461","財團法人苗栗縣私立大千社會福利慈善事業基金會","srr614@dachien.com.tw","(037)357125"
"npo2275","財團法人苗栗縣私立徐月蘭社會福利慈善事業基金會","hsu.yuelan@msa.hinet.net","037-370606"
"npo1009","財團法人苗栗縣私立德芳教養院","a636311321@yahoo.com.tw","037-543496"
"npo1419","財團法人苗栗縣私立新苗發展中心","yuhsintsai1213@gmail.com","037-430430"
"npo0621","財團法人苗栗縣私立明德教養院","a253990.a253990@msa.hinet.net","037-226398"
"npo0233","財團法人苗栗縣私立海青老人養護中心","f8843000@gmail.com","037783409"
"npo1268","財團法人荒野基金會","mail@wildformosa.org","0223118582"
"npo2300","財團法人華山愛德教育基金會","hua.shan2008npo@gmail.com","03-3310819"
"npo1865","財團法人華緣教育基金會","cathy@hua-yuan.com","02-2754996665"
"npo0081","財團法人萬妙教育基金會","taipei.appc@gmail.com","(02)25521400"
"npo2432","財團法人蒙藏基金會","mongo23933735@yahoo.com.tw","02-22189508"
"npo1812","財團法人蒲公英希望基金會","mail@dhf.org.tw","02-558281882402"
"npo0533","財團法人藥害救濟基金會","tdrf@tdrf.org.tw","02-2358-7343"
"npo0531","財團法人蘆洲李宅古蹟維護文教基金會","april@luchoulee.org.tw","02-2283-8896"
"npo1976","財團法人虹橋傳道會","wen3588168@gmail.com","06-2973719"
"npo0538","財團法人計志文聖道基金會","joyce7136@hotmail.com","(02)2518133319"
"npo1351","財團法人誠品文化藝術基金會","read_share@eslite.com.tw","02-87898880"
"npo0527","財團法人賴許柔文教基金會","lsr@lsr.org.tw","(02)23705966"
"npo2266","財團法人農友社會福利基金會","jean@knownyou.com","(07)651-9668#2251"
"npo1675","財團法人迎曦教育基金會","yingxi126@gmail.com","042473599721"
"npo0791","財團法人連德工商發展基金會","lian01@fedtech.net","(02)25232422"
"npo1994","財團法人鄭福田文教基金會","Jessica_chiu@futien.org.tw","(02)26623166"
"npo2105","財團法人鄭豐喜文化教育基金會","tz66@cfh.org.tw","(02)27532341"
"npo0878","財團法人金車教育基金會","yoyo0104@kingcar.com.tw","02-2366-2828"
"npo2242","財團法人長頸鹿文教基金會","seven@giraffe.com.tw","02-558251680906"
"npo0937","財團法人門諾社會福利慈善事業基金會","mf@mch.org.tw","03-82270833514"
"npo0216","財團法人關懷成長基金會","frances.h.su@jpmorgan.com","02)8726 8729"
"npo1735","財團法人防癌教育基金會","cpaef@caprevention.org.tw","02-28099595"
"npo0794","財團法人阿寶教育基金會","abao.abao@msa.hinet.net","03-91097809"
"npo0035","財團法人陳天信文教基金會","contact@grove.com.tw","04-25243141"
"npo0862","財團法人陳定南教育基金會","mr.clean@msa.hinet.net","03-9366688"
"npo2270","財團法人陽光社會福利基金會","resume@sunshine.org.tw","02-25078006601"
"npo1062","財團法人陽光社會福利基金會附設中區服務中心","Central@sunshine.org.tw","04-23582336"
"npo0532","財團法人雙福社會福利慈善事業基金會台北辦事處","jfytseng1960@gmail.com","02-23922993"
"npo1494","財團法人雙福社會福利慈善事業基金會嘉義辦事處","cych00659@gmail.com","05-2212120"
"npo1404","財團法人雙連視障關懷基金會","suanlien@yahoo.com.tw","(02)25312320"
"npo1223","財團法人雲林縣洪育人文教育基金會","hyy822@gmail.com","(05)6320333"
"npo1437","財團法人雲林縣雲萱基金會","unsen0402@yahoo.com.tw","05-535195020"
"npo1859","財團法人雷射醫學文教基金會","neurokao@ntu.edu.tw","02-87720762"
"npo0973","財團法人震旦永續經營基金會","stellay@aurora.com.tw","234580881656"
"npo0501","財團法人靈山文教基金會","linhson21@gimail.com","(02)23613015"
"npo0673","財團法人靈鷲山慈善基金會","tjuling@ljm.org.tw","02-823167891068"
"npo0876","財團法人青平台基金會","info@ystaiwan.org.tw","(02)87724100"
"npo0109","財團法人青年和平團","may075032@gmail.com","02-29663368"
"npo2159","財團法人鞋類暨運動休閒科技研發中心","0184@bestmotion.com","04-23590112"
"npo1248","財團法人高雄市三洋維士比集團教育基金會","kfc0501@gmail.com","07-2255267"
"npo2361","財團法人高雄市張啟華文化藝術基金會","zhangqihua44@gmail.com","07-2235828"
"npo0349","財團法人高雄市私立博正兒童發展中心","child34@ms39.hinet.net","07-5586331"
"npo0112","財團法人高雄市私立基督教山地育幼院","cmch1952@gmail.com","(07)68910542420"
"npo0850","財團法人高雄市私立安安家園","anan8802@yahoo.com.tw","(07)787-8802"
"npo1201","財團法人高雄市私立小天使家園","cherub.shelter@gmail.com","07-3757667"
"npo0836","財團法人高雄市私立愛森兒童發展中心","wumeg59@gmail.com","07-5812946"
"npo2059","財團法人高雄市私立慈德育幼院","service@sweethome-tw.org","07-6164140"
"npo2114","財團法人高雄市私立慈聯社會福利基金會","3715009@gmail.com","07-3715009"
"npo0942","財團法人高雄市私立星星兒社會福利基金會","aut_starlet@yahoo.com.tw","(07)223-5879"
"npo1781","財團法人高雄市私立樂仁啟智中心","leren@ms49.hinet.net","07-8911411103"
"npo1208","財團法人高雄市私立永安兒童之家","yongan.child@msa.hinet.net","07-7876081"
"npo1985","財團法人高雄市私立永安老人養護中心","yungan2@yahoo.com.tw","07-7881876"
"npo0656","財團法人高雄市私立濟眾老人養護中心","c3639437@ms69.hinet.net","(07)363-9437"
"npo0886","財團法人高雄市私立紅十字會育幼中心慈暉園","child.happy@mas.hinet.net","07-7019476"
"npo0984","財團法人高雄市郭吳麗珠社會福利慈善事業基金會","da.xin@msa.hinet.net","07-7112867"
"npo0781","財團法人高雄縣私立張簡秋風社會福利慈善事業基金會","sung.chiao@msa.hinet.net","07-7820789"
"npo0805","財團法人鹿野苑慈善事業基金會","mercystone@mail2000.com.tw","07-5365295"
"npo2521","財團法人黃烈火社會福利基金會","liehho.huang@msa.hinet.net","03-422-8229"
"npo0655","財團法人黑松教育基金會","echia.hsf@heysong.com.tw","(02)27062055721"
"npo0507","財團法人鼓岩世界教育基金會","kathelinpan@yahoo.com.tw","02-24926199881"
"npo2607","財團法人龍巖社會福利慈善事業基金會","","02-87121274"
"npo1889","財團法人龍應台文化基金會","civictaipei@gmail.com","02-3322490713"
"npo1786","財團法宗南聯合佛教基金會","taiwanfound@utbf.org","02-2514-9686"
"npo0195","財團法新北市私立遊戲橘子關懷社會福利慈善事業基金會","asisst@gamaniacheerup.org","02-8226-1700"
"npo1883","財團法高雄縣私立林柔蘭社會福利慈善事業基金會","joulan.lin2426@msa.hinet.net","07-6122426"
"npo1711","超越基金會","3qshirleycho@gmail.com","2516-1282227"
"npo0931","趨勢教育基金會","scholarship@trend.com.tw","2733-0510"
"npo1944","跨界文教基金會","","(02)23645124"
"npo0246","辜金良文化基金會","spring.team@msa.hint.net","07-3385556"
"npo1000","迦恩傳道教育關懷諮商協會","giaan104@hotmail.com","03-5983628"
"npo0136","連雅堂先生獎學金基金會","cienya@ms21.hinet.net","(02)27405233"
"npo0955","遠哲科學教育基金會","science@ytlee.org.tw","(02)2363311811"
"npo2528","醫療財團法人台灣血液基金會","blood@blood.org.tw","(02)23511600"
"npo0683","醫療財團法人辜公亮基金會和信治癌中心醫院","trti43@yahoo.com.tw","02-289700113950"
"npo0565","金門縣立福田家園","jurohala@yahoo.com.tw","082-333058"
"npo2023","金門縣紀錄片文化協會","firefly@ms3.hinet.net","02-23327476"
"npo1825","金鴻兒童文教基金會","kinghong@tpts4.seed.net.tw","(02)27039484"
"npo1558","鍾鳳社會福利慈善基金會","","(02)33932198"
"npo1725","長青木心理諮商所","service@perennial-tree.org","02-2507-5997"
"npo0748","長青護理之家","longcare2000@yahoo.com.tw","05-6968040"
"npo0446","開南大學國際勞動與發展研究中心","","03-34125006089"
"npo2196","開拓文教基金會","frontiertw@gmail.com","02-23689895"
"npo0548","關愛協會","gaas.love@msa.hinet.net","02-23460813300"
"npo1904","關懷長青文教基金會","nei_hu2002@yahoo.com.tw","(02)26349952"
